web_scraper_order,web_scraper_start_url,phone,data
"1773234643-11967","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17107905","VIRO Oss B.V."
"1773234643-11968","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08167810","VIRO Vlaardingen B.V."
"1773234643-11969","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24462693","ViroClinics Biosciences B.V."
"1773234643-11970","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30171841","Virology Education B.V."
"1773234643-11971","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","06092246","VIRTU SECURE WEBSERVICES B.V."
"1773234643-11972","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34296133","Virtuagym B.V."
"1773234643-11973","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71746749","Virtual Forge Benelux B.V."
"1773234643-11974","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30156697","Virtual Sciences Solutions B.V."
"1773234643-11975","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","61213985","Virtual Vaults Nederland B.V."
"1773234643-11976","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","65058143","VirtualMetric B.V."
"1773234643-11977","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","94731136","Virtualworkforce.ai B.V."
"1773234643-11978","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34295390","Virtusa International, B.V."
"1773234643-11979","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34304949","Visa Europe (Netherlands) B.V."
"1773234643-11980","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74421174","Visa Service Desk Beheer B.V."
"1773234643-11981","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","23054213","Viscon Plant Technology B.V."
"1773234643-11982","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59020776","Vish Psychiatrische Praktijk"
"1773234643-11983","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74924567","ViSight B.V."
"1773234643-11984","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60893125","VisionBI B.V."
"1773234643-11985","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69469830","VisionLabs B.V."
"1773234643-11986","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","87261928","Visionnav Robotics Europe B.V."
"1773234643-11987","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30136344","Visionplanner B.V."
"1773234643-11988","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","90571797","Visionplatform.ai B.V."
"1773234643-11989","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","82025096","VisionWillow B.V."
"1773234643-11990","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","82176779","Visiopharm NL B.V."
"1773234643-11991","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30217488","Visma Connect"
"1773234643-11992","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","39048695","Visma Idella B.V."
"1773234643-11993","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","32097068","Visma Raet B.V."
"1773234643-11994","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74711016","Visma Verzuim B.V."
"1773234643-11995","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75348799","Visma Youserve B.V."
"1773234643-11996","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","05050626","Visscher Caravelle B.V."
"1773234643-11997","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","05056416","Visscher Caravelle Participaties B.V."
"1773234643-11998","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24399629","Visser & Visser Accountants B.V."
"1773234643-11999","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24399626","Visser & Visser Audit en Assurance B.V."
"1773234643-12000","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","12051083","Vistaprint B.V."
"1773234643-12001","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","20061881","Vistra Corporate Services B.V."
"1773234643-12002","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67109365","Vistra Employment (Netherlands) B.V."
"1773234643-12003","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","57087156","VisualFabriq Revenue Management B.V."
"1773234643-12004","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","94674728","Visualise.bio B.V."
"1773234643-12005","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66220912","VISUfarma B.V."
"1773234643-12006","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","62495771","Vita Euroland Agriculture B.V."
"1773234643-12007","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","61141208","VitalFluid B.V."
"1773234643-12008","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","62296175","VitalHealth Software B.V."
"1773234643-12009","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09156850","VitalHealth Software Holding B.V."
"1773234643-12010","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","63457857","Vitalias B.V."
"1773234643-12011","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","84455853","VitalScientific B.V."
"1773234643-12012","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","62553429","VitalSelect B.V."
"1773234643-12013","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","05069581","Vitens N.V."
"1773234643-12014","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69461708","Vitestro B.V."
"1773234643-12015","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","92398812","Vitestro International B.V."
"1773234643-12016","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","92397492","Vitestro Production B.V."
"1773234643-12017","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71845178","Vitol Netherlands Coöperatief U.A."
"1773234643-12018","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24170687","Vitol SA Rotterdam Branch"
"1773234643-12019","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60972084","Vitreq B.V."
"1773234643-12020","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66882907","VitroScan B.V."
"1773234643-12021","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","76715221","Vitrotem B.V."
"1773234643-12022","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67342434","Vivaltes B.V."
"1773234643-12023","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71929207","Vivar Ship Services B.V."
"1773234643-12024","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","61063827","Vivera B.V."
"1773234643-12025","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","88737837","Vivici B.V."
"1773234643-12026","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78219159","Vivid Money B.V."
"1773234643-12027","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74128256","Vivienne Court Trading Pty Ltd"
"1773234643-12028","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","52500543","Vivo Energy Investments B.V."
"1773234643-12029","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","52987965","Vivo Energy Morocco Holdings B.V."
"1773234643-12030","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","73836257","Vivo Energy Supply B.V."
"1773234643-12031","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","53690923","Vivo Energy Uganda Holdings B.V."
"1773234643-12032","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","56064055","Vivotek Netherlands B.V."
"1773234643-12033","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","87043769","ViX Communications B.V."
"1773234643-12034","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","90710096","VKE Construction B.V."
"1773234643-12035","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59262036","VL Flex B.V."
"1773234643-12036","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","28098295","Vlasman Betonbewerkings- en Slooptechnieken B.V."
"1773234643-12037","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","32171669","Vlastuin CDI B.V."
"1773234643-12038","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74535137","VleugelAutomation B.V."
"1773234643-12039","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","50751492","Vlisco Netherlands B.V."
"1773234643-12040","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","55854877","VLIT SERVICES B.V."
"1773234643-12041","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67630367","Vloto B.V."
"1773234643-12042","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34348954","VLUGP"
"1773234643-12043","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08013145","VMI Holland B.V."
"1773234643-12044","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","32092788","VML Netherlands B.V."
"1773234643-12045","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","64766659","VMR Promotion B.V."
"1773234643-12046","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30241275","VMware Netherlands B.V."
"1773234643-12047","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34330745","VMX Architects B.V."
"1773234643-12048","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27195046","VNG International B.V."
"1773234643-12049","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","76416429","Vobesoft B.V."
"1773234643-12050","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30237444","VOC-Consultancy B.V."
"1773234643-12051","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","14052264","Vodafone Libertel B.V."
"1773234643-12052","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","52444511","VodafoneZiggo Employment B.V."
"1773234643-12053","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66281067","Voeg Snel B.V."
"1773234643-12054","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","31010568","voestalpine Automotive Components Bunschoten B.V."
"1773234643-12055","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09169860","Voetbalzone B.V."
"1773234643-12056","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","22018955","Vogelaar-Vredehof B.V."
"1773234643-12057","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17055312","Vogel's Products B.V."
"1773234643-12058","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","54462444","VoipZeker B.V."
"1773234643-12059","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08051423","Voith Paper B.V."
"1773234643-12060","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","12033333","Volantis B.V."
"1773234643-12061","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24321042","Volker Wessels Telecom B.V."
"1773234643-12062","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30142333","VolkerRail Nederland B.V."
"1773234643-12063","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33172400","Volkswagen Financial Services N.V."
"1773234643-12064","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33148825","Volkswagen International Finance N.V."
"1773234643-12065","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","20073305","Volkswagen Pon Financial Services B.V."
"1773234643-12066","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","82480664","Volstora B.V."
"1773234643-12067","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","57500843","Voltiq B.V."
"1773234643-12068","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","14051974","Volvo Car Nederland B.V."
"1773234643-12069","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","29046290","Volvo Construction Equipment B.V."
"1773234643-12070","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","29034670","Volvo Group The Netherlands B.V."
"1773234643-12071","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66831180","Vonk EUA B.V."
"1773234643-12072","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24402216","VONQ B.V."
"1773234643-12073","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74174428","Voodoo Netherlands B.V."
"1773234643-12074","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59886110","Voorhealth B.V."
"1773234643-12075","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27251772","Voormedia B.V."
"1773234643-12076","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30145906","Voort B.V."
"1773234643-12077","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","61589993","Voortman Sales & Engineering B.V."
"1773234643-12078","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24146892","Vopak Global IT B.V."
"1773234643-12079","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24393004","Vopak LNG Holding B.V."
"1773234643-12080","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71626913","Vormats B.V."
"1773234643-12081","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","53297318","Vos Investments Beheer B.V."
"1773234643-12082","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67684831","Vos Prodect Innovations B.V."
"1773234643-12083","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","06063865","Voskamp Aluminium B.V."
"1773234643-12084","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33274940","Vosta LMG B.V."
"1773234643-12085","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30190706","VOVB en Partners B.V."
"1773234643-12086","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","91669820","Vox AI B.V."
"1773234643-12087","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24305266","Voxius Lease a Lawyer B.V."
"1773234643-12088","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78342341","Voxtur B.V."
"1773234643-12089","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78738083","Voyex B.V."
"1773234643-12090","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","18132296","VPK Packaging B.V."
"1773234643-12091","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33260952","VR European Holdings B.V."
"1773234643-12092","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71971114","VRAIFUTURE B.V."
"1773234643-12093","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08044397","VREMAC Cylinders"
"1773234643-12094","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","16051576","Vriesoord B.V."
"1773234643-12095","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","01035286","Vripack Design B.V."
"1773234643-12096","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75150816","VROEGH Design B.V."
"1773234643-12097","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34153914","Vroko International Holding B.V."
"1773234643-12098","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33271613","Vroom Consultancy B.V."
"1773234643-12099","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","21001755","Vroon B.V."
"1773234643-12100","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","73366188","VRP Consulting B.V."
"1773234643-12101","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68437978","Vruchtvlees B.V."
"1773234643-12102","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30024744","Vrumona B.V."
"1773234643-12103","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24241024","Vryhof Anchors B.V."
"1773234643-12104","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71943668","VS&T Valves B.V."
"1773234643-12105","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71667903","V-Silicon Netherlands B.V."
"1773234643-12106","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27228703","VSL B.V."
"1773234643-12107","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","57957851","vSmart B.V."
"1773234643-12108","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","65630688","VSParticle B.V."
"1773234643-12109","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","56337124","VST Europe B.V."
"1773234643-12110","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24390114","VSTEP B.V."
"1773234643-12111","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68114710","VTC Europe B.V."
"1773234643-12112","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","53020057","VTEC Lasers & Sensors Ltd."
"1773234643-12113","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","62174541","VTM Quality Services Holland B.V."
"1773234643-12114","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08159110","V-Tron B.V."
"1773234643-12115","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","58165533","VTTI Terminal Support Services B.V."
"1773234643-12116","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","94722013","VU - Ambulatory Monitoring Solutions B.V."
"1773234643-12117","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24382216","Vuicon Engineering B.V."
"1773234643-12118","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24137027","Vuyk Engineering Rotterdam B.V."
"1773234643-12119","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","82609217","VW Consultancy B.V."
"1773234643-12120","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","04038098","VWR International B.V."
"1773234643-12121","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","32059693","VX Company IT Services B.V."
"1773234643-12122","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","20058947","Vynova Beek B.V."
"1773234643-12123","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","80687725","Vysus Netherlands B.V."
"1773234643-12124","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","14127351","W&O Accountants en Adviseurs"
"1773234643-12125","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","85574546","W&O Personeels-B.V."
"1773234643-12126","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","01058396","W.B. Stables"
"1773234643-12127","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","65028589","W.digital B.V."
"1773234643-12128","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08064318","W.E. Engineering B.V."
"1773234643-12129","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24159567","W.E.C. Lines B.V."
"1773234643-12130","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33001298","W.F. Westermann & Co. B.V."
"1773234643-12131","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34304842","W.P. Carey & Co. B.V."
"1773234643-12132","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33066198","W.P. van Acker B.V."
"1773234643-12133","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","57661065","W.R. Fibers B.V."
"1773234643-12134","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30253130","Waalstroom Netwerk Notarissen"
"1773234643-12135","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","36047736","Waard Verzekeringen B.V."
"1773234643-12136","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24126110","Wabco Automotive B.V."
"1773234643-12137","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34126525","Wacker Biotech B.V."
"1773234643-12138","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","31031861","Wacker Neuson B.V."
"1773234643-12139","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","63050234","WAES Brainport B.V."
"1773234643-12140","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09215846","Wageningen Universiteit/ Wageningen University"
"1773234643-12141","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27283454","WAI Europe B.V."
"1773234643-12142","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69148295","Wakulimarket B.V."
"1773234643-12143","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","50430823","Waldom Electronics EMEA B.V."
"1773234643-12144","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","51142015","Walking The Talk Holding Coöperatie U.A."
"1773234643-12145","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","16058570","Walkro Blitterswijck B.V."
"1773234643-12146","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","55448879","Wallvision B.V."
"1773234643-12147","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","72552875","Walraven Europe B.V."
"1773234643-12148","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","85044938","Walsin Technology Europe B.V."
"1773234643-12149","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27378800","Walter Blom Plants B.V."
"1773234643-12150","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33300326","Walters People B.V."
"1773234643-12151","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33271622","Wanders Wonders B.V."
"1773234643-12152","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","63302810","Wansheng Europe B.V."
"1773234643-12153","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59825227","Wanzo (Europe) B.V."
"1773234643-12154","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34253650","Warburg Pincus B.V."
"1773234643-12155","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33042612","Warner Bros. Entertainment Nederland B.V."
"1773234643-12156","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34328040","WarnerMedia Amsterdam B.V."
"1773234643-12157","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68335458","Warp Industries B.V."
"1773234643-12158","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","55115446","Warpnet B.V."
